Team,NOC
Barbados,BAR
Barbados,BAR
Great Britain,GBR
Barbados,BAR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Australia,AUS
Australia,AUS
Great Britain,GBR
Australia,AUS
Australia,AUS
Canada,CAN
Australia,AUS
Australia,AUS
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
Puerto Rico,PUR
United States,USA
United States,USA
South Africa,RSA
Springbok,RSA
Australia,AUS
Great Britain,GBR
India,IND
India,IND
Great Britain,GBR
Great Britain,GBR
United States,USA
New York Athletic Club-1,USA
United States,USA
United States,USA
New York Athletic Club #1-1,USA
United States,USA
United States,USA
United States,USA
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain-2,GBR
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
United States,USA
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Australia-2,AUS
Germany,GER
Netherlands,NED
Netherlands,NED
France,FRA
France,FRA
Zimbabwe,ZIM
Zimbabwe,ZIM
Zimbabwe,ZIM
France,FRA
South Africa,RSA
South Africa,RSA
South Africa,RSA
Suriname,SUR
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
Seychelles,SEY
Yugoslavia,YUG
West Germany,FRG
East Germany,GDR
East Germany,GDR
India,IND
India,IND
Soviet Union,URS
Unified Team,EUN
Russia,RUS
Canada,CAN
Canada,CAN
Central African Republic,CAF
Central African Republic,CAF
Bulgaria,BUL
Soviet Union,URS
Soviet Union,URS
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
Bohemia,BOH
United States,USA
Poland,POL
Poland,POL
East Germany,GDR
Poland,POL
Poland,POL
Poland,POL
Bulgaria,BUL
Bulgaria,BUL
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Brazil,BRA
Soviet Union,URS
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Kazakhstan,KAZ
Belarus,BLR
Belarus,BLR
Soviet Union,URS
Russia,RUS
Russia,RUS
Russia,RUS
Hungary,HUN
Hungary,HUN
France,FRA
Unified Team,EUN
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Belarus,BLR
Belarus,BLR
Belarus,BLR
Belarus,BLR
Russia,RUS
Soviet Union-1,URS
Russia-1,RUS
Russia,RUS
Yugoslavia,YUG
Yugoslavia,YUG
United States,USA
United States,USA
United States,USA
Great Britain,GBR
Kazakhstan,KAZ
Kazakhstan,KAZ
Panama,PAN
Panama,PAN
Australia,AUS
Great Britain,GBR
United States,USA
Jamaica,JAM
New Zealand,NZL
Great Britain,GBR
Australia,AUS
United States,USA
United States,USA
Uruguay,URU
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
United States,USA
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
United States,USA
United States,USA
Chile,CHI
Canada,CAN
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Trinidad and Tobago,TTO
Jamaica,JAM
Jamaica,JAM
Canada-2,CAN
Canada,CAN
Canada,CAN
Santa Maria,CAN
Ireland,IRL
Ireland,IRL
United States,USA
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Hong Kong,HKG
South Africa,RSA
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Poland,POL
Great Britain,GBR
Great Britain-1,GBR
Great Britain,GBR
Great Britain-3,GBR
Great Britain,GBR
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Poland,POL
Russia,RUS
Soviet Union-2,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Russia,RUS
Yugoslavia,YUG
Italy,ITA
Italy,ITA
Germany,GER
East Germany,GDR
East Germany,GDR
East Germany,GDR
Germany,GER
Aretusa,ITA
Austria,AUT
Hungary,HUN
Italy,ITA
Germany,GER
Germany-1,GER
Iraq,IRQ
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Poland,POL
Poland,POL
Poland,POL
United States,USA
United States,USA
Cuba,CUB
Canada,CAN
Canada,CAN
Canada,CAN
Quicksilver-2,GBR
Quicksilver-2,GBR
Hungary,HUN
Kazakhstan,KAZ
Unified Team,EUN
Germany,GER
Italy,ITA
Belgium,BEL
Yugoslavia,YUG
Yugoslavia,YUG
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Russia,RUS
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Italy,ITA
East Germany,GDR
Viktoriya,URS
Soviet Union,URS
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
United States,USA
United States,USA
United States,USA
Australia,AUS
Australia,AUS
Australia,AUS
Canada,CAN
Australia,AUS
Australia,AUS
Australia,AUS
Germany,GER
Germany,GER
Germany-1,GER
Ireland,IRL
Poland,POL
Great Britain,GBR
Great Britain,GBR
Argentina,ARG
Soviet Union,URS
Soviet Union,URS
Poland,POL
Poland,POL
Germany,GER
East Germany,GDR
Unified Team,EUN
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Hungary,HUN
Moldova,MDA
Moldova,MDA
Moldova,MDA
Moldova,MDA
Moldova,MDA
Moldova,MDA
Moldova,MDA
Moldova,MDA
Unified Team-2,EUN
Unified Team-1,EUN
Russia-1,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Yugoslavia,YUG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Kazakhstan,KAZ
Kazakhstan,KAZ
Belarus,BLR
Russia,RUS
Russia,RUS
Russia,RUS
Uruguay,URU
Uruguay,URU
Venezuela,VEN
Venezuela,VEN
Peru,PER
Argentina,ARG
Australia,AUS
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Croatia,CRO
Yugoslavia,YUG
Yugoslavia,YUG
Germany,GER
Soviet Union-1,URS
Soviet Union,URS
Unified Team,EUN
Russia,RUS
Russia,RUS
Russia,RUS
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
United States,USA
Poland,POL
Poland,POL
United States,USA
United States,USA
Poland,POL
Poland,POL
Germany,GER
West Germany,FRG
Netherlands,NED
Netherlands,NED
Netherlands,NED
Soviet Union,URS
Poland,POL
Russia,RUS
Russia,RUS
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Poland,POL
Poland,POL
Spain,ESP
Spain,ESP
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Austria-1,AUT
Austria-1,AUT
Austria,AUT
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Great Britain,GBR
Great Britain,GBR
South Africa,RSA
Japan,JPN
Poland,POL
United States,USA
"Germania Ruder Club, Hamburg-2",GER
"Germania Ruder Club, Hamburg-2",GER
"Germania Ruder Club, Hamburg",GER
"Germania Ruder Club, Hamburg-2",GER
"Germania Ruder Club, Hamburg",GER
New Zealand,NZL
New Zealand,NZL
Bermuda,BER
Bermuda,BER
Upton Park FC,GBR
Lebanon,LIB
West Germany,FRG
Australia,AUS
Australia,AUS
Australia,AUS
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
Bulgaria,BUL
United States,USA
United States-2,USA
Canada,CAN
Australia,AUS
United States,USA
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
New Zealand,NZL
United States,USA
United States,USA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
United States,USA
United States,USA
Canada,CAN
Canada,CAN
Belgium,BEL
Belgium,BEL
United States,USA
United States,USA
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Canada,CAN
Germany,GER
Germany,GER
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
Switzerland,SUI
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Israel,ISR
Israel,ISR
Israel,ISR
Israel,ISR
Israel,ISR
Israel,ISR
Israel,ISR
India,IND
Hungary,HUN
Hungary,HUN
Hungary,HUN
Poland,POL
Poland,POL
France,FRA
Puerto Rico,PUR
United States,USA
Canada,CAN
Poland,POL
Sweden,SWE
Greece,GRE
New Zealand,NZL
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Japan,JPN
Latvia,LAT
Latvia,LAT
Latvia,LAT
Latvia,LAT
Great Britain,GBR
Germany,GER
Germany-1,GER
Switzerland-2,SUI
Switzerland-1,SUI
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Soviet Union,URS
Germany,GER
Sweden,SWE
Austria,AUT
Austria,AUT
Italy,ITA
Italy,ITA
Italy,ITA
Hungary,HUN
Czechoslovakia-1,TCH
Germany,GER
Germany,GER
Germany,GER
Switzerland,SUI
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Germany,GER
Czechoslovakia,TCH
Czechoslovakia,TCH
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Germany,GER
Germany,GER
Germany,GER
Germany,GER
South Africa,RSA
Czech Republic,CZE
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Cote d'Ivoire,CIV
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
United States,USA
United States,USA
United States,USA
United States,USA
Greece,GRE
Egypt,EGY
Iran,IRI
France,FRA
France,FRA
France,FRA
France,FRA
Netherlands,NED
Netherlands,NED
Greece,GRE
Greece,GRE
Great Britain,GBR
France,FRA
Calypse II,FRA
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Ireland,IRL
New Zealand,NZL
Canada,CAN
United States,USA
New Zealand,NZL
New Zealand,NZL
Belgium,BEL
Belgium,BEL
Tunisia,TUN
France,FRA
France,FRA
France,FRA
Brazil,BRA
Jamaica,JAM
Great Britain,GBR
Australia,AUS
Australia,AUS
United States,USA
United States,USA
United States,USA
United States,USA
Australia,AUS
United States,USA
SagaII,CAN
New Zealand,NZL
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Great Britain,GBR
Australia,AUS
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Great Britain,GBR
New Zealand,NZL
Jamaica,JAM
United States,USA
Canada,CAN
France,FRA
France,FRA
Argentina,ARG
Argentina,ARG
Niger,NIG
Morocco,MAR
Morocco,MAR
Omilos Ereton Smyrnis,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Algeria,ALG
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
United States,USA
United States,USA
France,FRA
France,FRA
Espardate,POR
Sjhxa,POR
Ciocca III,POR
Switzerland,SUI
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Galt Football Club,CAN
South Africa,RSA
South Africa,RSA
Niger,NIG
Cuba,CUB
Cuba,CUB
Cuba,CUB
France,FRA
France,FRA
France,FRA
France,FRA
Japan,JPN
Japan,JPN
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Greece,GRE
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Netherlands,NED
France,FRA
France,FRA
Netherlands,NED
Zimbabwe,ZIM
France,FRA
Belgium,BEL
Belgium,BEL
Individual Olympic Athletes,IOA
United States,USA
United States,USA
Zambia,ZAM
Slovenia,SLO
Great Britain,GBR
Great Britain,GBR
Australia,AUS
Australia,AUS
Uganda,UGA
Uganda,UGA
Uganda,UGA
Uganda,UGA
India,IND
Seychelles,SEY
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Belarus,BLR
Belarus-2,BLR
Canada,CAN
Canada,CAN
Canada,CAN
India,IND
India,IND
India,IND
India,IND
Australia,AUS
Australia,AUS
Great Britain-1,GBR
New Zealand,NZL
New Zealand,NZL
Australia,AUS
New Zealand,NZL
Japan,JPN
Kenya,KEN
Great Britain,GBR
Spain,ESP
Spain,ESP
Belgium,BEL
United States,USA
Canada,CAN
Canada,CAN
Canada,CAN
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Chile,CHI
Soviet Union,URS
Indonesia,INA
Indonesia,INA
Poland,POL
Poland,POL
Turkey,TUR
Italy,ITA
Italy,ITA
Italy,ITA
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Roklubb Kbnhavn-2,DEN
Norway,NOR
Norway,NOR
Netherlands,NED
Poland,POL
Poland,POL
Great Britain,GBR
Great Britain,GBR
East Germany,GDR
East Germany,GDR
United States,USA
United States,USA
Italy-1,ITA
Italy,ITA
Italy-2,ITA
Italy,ITA
Italy-1,ITA
Switzerland,SUI
Netherlands,NED
Netherlands,NED
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Bulgaria,BUL
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Austria,AUT
Moldova,MDA
Kazakhstan,KAZ
Romania,ROU
Soviet Union,URS
West Germany,FRG
West Germany,FRG
West Germany,FRG
West Germany,FRG
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
Poland,POL
East Germany,GDR
Poland,POL
East Germany,GDR
East Germany,GDR
East Germany,GDR
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Moldova,MDA
Croatia,CRO
Croatia,CRO
Croatia,CRO
Latvia,LAT
Latvia,LAT
Czechoslovakia,TCH
Alcaid,POR
Yugoslavia,YUG
Great Britain,GBR
Great Britain,GBR
Australia,AUS
United States,USA
Australia,AUS
New Zealand,NZL
New Zealand,NZL
Australia,AUS
Australia,AUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Austria,AUT
Austria,AUT
Russia,RUS
Russia,RUS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Soviet Union,URS
Mexico,MEX
Mexico,MEX
Tanzania,TAN
Mexico,MEX
Mexico,MEX
Great Britain,GBR
Yugoslavia,YUG
Slovenia,SLO
France,FRA
France,FRA
Germany,GER
United States,USA
United States,USA
Belgium,BEL
Belgium,BEL
Sweden,SWE
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Romania,ROU
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Poland,POL
Austria,AUT
Great Britain,GBR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
United States,USA
Mexico,MEX
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium-2,BEL
Finland,FIN
Finland,FIN
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Brazil,BRA
Andorra,AND
Andorra,AND
Australia,AUS
Austria,AUT
Austria,AUT
Switzerland,SUI
Germany,GER
Uruguay,URU
Hungary,HUN
Hungary,HUN
Hungary,HUN
Hungary,HUN
Switzerland,SUI
Hungaria Evezos Egylet,HUN
Germany,GER
Austria,AUT
Saar,SAA
Saar,SAA
Austria,AUT
Austria,AUT
Russia,RUS
Russia,RUS
Russia,RUS
United States,USA
Switzerland,SUI
Switzerland,SUI
Austria,AUT
West Germany,FRG
West Germany,FRG
Germany,GER
Germany,GER
Switzerland-1,SUI
France,FRA
France,FRA
France,FRA
United States,USA
Norway,NOR
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
"Marinai della nave da guerra ""Varese""",ITA
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Argentina,ARG
Great Britain,GBR
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Denmark,DEN
Denmark,DEN
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Germany,GER
Italy,ITA
South Africa,RSA
Great Britain,GBR
Canada,CAN
Canada,CAN
Great Britain,GBR
United States Virgin Islands,ISV
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
United States,USA
United States,USA
United States,USA
Canada,CAN
Canada,CAN
Great Britain,GBR
United States,USA
United States,USA
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Federated States of Micronesia,FSM
Australia,AUS
Australia,AUS
Australia,AUS
Canada,CAN
United States,USA
United States,USA
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Jamaica,JAM
Jamaica,JAM
Canada,CAN
New Zealand,NZL
United States,USA
Australia,AUS
United States,USA
Ireland,IRL
United States,USA
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
New Zealand,NZL
Jamaica,JAM
South Africa,RSA
Ireland-2,GBR
Jamaica,JAM
Jamaica,JAM
Jamaica,JAM
Jamaica,JAM
United States,USA
West Germany,FRG
West Germany,FRG
Sweden,SWE
Finland,FIN
Finland-1,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Finland,FIN
East Germany,GDR
East Germany,GDR
Sweden,SWE
Sweden,SWE
Sweden,SWE
Austria,AUT
France,FRA
France,FRA
Canada,CAN
New Zealand,NZL
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Australia,AUS
Australia,AUS
Poland,POL
Mexico,MEX
Mexico,MEX
Colombia,COL
Colombia,COL
Colombia,COL
Colombia,COL
Poland,POL
Poland,POL
Mexico,MEX
Mexico,MEX
Mexico,MEX
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Yugoslavia,YUG
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Poland,POL
France,FRA
France,FRA
France,FRA
Argentina-1,ARG
Uruguay,URU
Argentina-2,ARG
Germany,GER
Germany,GER
Italy,ITA
Denmark,DEN
Germany,GER
Greece,GRE
Greece,GRE
Greece,GRE
Unified Team,EUN
Russia,RUS
Norway,NOR
Norway,NOR
Paraguay,PAR
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Spain,ESP
Guatemala,GUA
Guatemala,GUA
Guatemala,GUA
Guatemala,GUA
Guatemala,GUA
Guatemala,GUA
Costa Rica,CRC
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
United States,USA
United States,USA
Brazil,BRA
United States,USA
Argentina,ARG
Italy,ITA
Italy,ITA
Italy,ITA
France,FRA
Switzerland-2,SUI
Switzerland-2,SUI
Switzerland-1,SUI
Switzerland-2,SUI
Switzerland-1,SUI
Switzerland,SUI
Switzerland,SUI
Romania,ROU
Switzerland,SUI
Canada,CAN
Haiti,HAI
Spain,ESP
Spain,ESP
Italy,ITA
Italy,ITA
Italy,ITA
Sweden,SWE
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Sweden,SWE
Switzerland,SUI
Switzerland,SUI
USFSA,FRA
Switzerland,SUI
Denmark,DEN
Denmark,DEN
Belgium,BEL
Belgium,BEL
Belgium,BEL
Belgium,BEL
France,FRA
Italy,ITA
Slovenia,SLO
France,FRA
Yugoslavia,YUG
Hungary,HUN
Great Britain,GBR
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Brazil,BRA
France,FRA
France,FRA
France,FRA
United States-1,USA
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
Portugal,POR
United States,USA
Australia,AUS
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
France,FRA
Finland,FIN
Finland-2,FIN
Sweden,SWE
EA II,FRA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
Turkey,TUR
Hungary,HUN
Hungary,HUN
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Russia,RUS
Norway,NOR
Finland,FIN
Sweden,SWE
Sweden,SWE
Sweden,SWE
Spain-2,ESP
Netherlands,NED
Sweden,SWE
United States,USA
Sweden,SWE
Sweden,SWE
Sweden,SWE
Sweden,SWE
Finland,FIN
Canada,CAN
Canada,CAN
Australia,AUS
Saint Vincent and the Grenadines,VIN
Zimbabwe,ZIM
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Sierra Leone,SLE
Australia,AUS
New Zealand,NZL
Canada,CAN
Canada,CAN
New Zealand,NZL
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Canada,CAN
Great Britain,GBR
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Canada,CAN
Sweden,SWE
Sweden,SWE
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Canada,CAN
Canada,CAN
Great Britain,GBR
Great Britain,GBR
Zimbabwe,ZIM
Great Britain,GBR
Great Britain,GBR
Kristiania Roklub-1,NOR
Kristiania Roklub,NOR
Canada,CAN
United States,USA
France,FRA
France,FRA
Serbia and Montenegro,SCG
East Germany,GDR
France,FRA
France,FRA
Germany,GER
Germany-2,GER
Germany-2,GER
Germany,GER
Luxembourg,LUX
West Germany,FRG
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Slovenia,SLO
Germany,GER
United States,USA
United States,USA
Italy,ITA
Italy,ITA
Austria,AUT
Spain,ESP
Mexico,MEX
Italy,ITA
San Marino,SMR
Argentina,ARG
France,FRA
Italy,ITA
Italy,ITA
Italy,ITA
France,FRA
Italy,ITA
Germany,GER
Romania,ROU
Romania,ROU
Romania,ROU
Sweden,SWE
Venezuela,VEN
Germany,GER
Canada,CAN
Canada,CAN
Canada,CAN
Hungary,HUN
Germany-2,GER
Cuba,CUB
Cuba,CUB
Andorra,AND
Andorra,AND
Andorra,AND
Spain,ESP
Spain,ESP
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Andorra,AND
Austria,AUT
Soviet Union,URS
Russia,RUS
Russia,RUS
Alain IV,SUI
Netherlands,NED
Netherlands,NED
Netherlands,NED
France,FRA
France,FRA
Greece,GRE
Sweden,SWE
Sweden,SWE
Portugal,POR
Norway,NOR
Norway,NOR
Norway,NOR
Canada,CAN
Canada,CAN
Canada,CAN
France,FRA
Canada,CAN
Canada,CAN
Canada,CAN
France,FRA
Netherlands,NED
Netherlands,NED
Netherlands,NED
France,FRA
United States,USA
United States,USA
United States,USA
Canada,CAN
Australia,AUS
United States,USA
United States,USA
United States,USA
Great Britain,GBR
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Netherlands,NED
Netherlands,NED
France,FRA
France,FRA
France,FRA
Italy,ITA
Italy,ITA
Italy,ITA
Italy,ITA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Canada,CAN
Bermuda,BER
United States-2,USA
United States-1,USA
Ireland,IRL
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Sri Lanka,SRI
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Canada,CAN
Jupiter,USA
Australia,AUS
Belize,BIZ
Belize,BIZ
Philippines,PHI
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
United States,USA
Jamaica,JAM
United States,USA
United States,USA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
United States,USA
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Australia,AUS
Bermuda,BER
Bermuda,BER
Three Leaves,IRL
Great Britain,GBR
Australia,AUS
New Zealand,NZL
Great Britain,GBR
Great Britain,GBR
Great Britain,GBR
Australia,AUS
United States,USA
Canada,CAN
United States,USA
United States,USA
Jamaica,JAM
United States,USA
New Zealand,NZL
New Zealand,NZL
Antigua and Barbuda,ANT
United States,USA
Brazil,BRA
France,FRA
Brazil,BRA
Brazil,BRA
United States,USA
Argentina,ARG
Argentina,ARG
Yugoslavia,YUG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia,SRB
Yugoslavia,YUG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
Serbia and Montenegro,SCG
United States,USA
Puerto Rico,PUR
Trinidad and Tobago,TTO
Pakistan,PAK
Pakistan,PAK
